INFO:WDM:====== WebDriver manager ======
INFO:WDM:Get LATEST chromedriver version for google-chrome
INFO:WDM:Get LATEST chromedriver version for google-chrome
INFO:WDM:Driver [C:\Users\Mogz\.wdm\drivers\chromedriver\win64\145.0.7632.76\chromedriver-win32/chromedriver.exe] found in cache
INFO:root:New doc: 11001032800020250024200 - https://sacsjsamai1.blob.core.windows.net/1100103/11001032800020250024200/14_Autoquerechaz_20250024200RechazoDd_0_20260129185319484.pdf?sv=2026-02-06&spr=https&se=2026-02-15T20%3A33%3A26Z&sr=b&sp=r&rscd=attachment%3B+filename%3D14_Autoquerechaz_20250024200RechazoDd_0_20260129185319484.pdf&rsct=application%2Fpdf&sig=tWEvTyg7Usy1ByS8U9hLwZDHGk9haiwrG4uojQwVuYY%3D
INFO:root:New doc: 11001032800020250024500 - https://sacsjsamai1.blob.core.windows.net/1100103/11001032800020250024500/21_Autoquerechaz_Rechaza_20250024500Rechazapo_0_20260129143506805.pdf?sv=2026-02-06&spr=https&se=2026-02-15T20%3A33%3A26Z&sr=b&sp=r&rscd=attachment%3B+filename%3D21_Autoquerechaz_Rechaza_20250024500Rechazapo_0_20260129143506805.pdf&rsct=application%2Fpdf&sig=b%2BrNM0iNHsvujYexoHQIazFfjPqPV0M5XLxKfKEK02s%3D
INFO:root:New doc: 25000234100020240053402 - https://sacsjsamai1.blob.core.windows.net/1100103/25000234100020240053402/21_Autoqueresuel_20240053402RESUELVEA_0_20260129161702575.pdf?sv=2026-02-06&spr=https&se=2026-02-15T20%3A33%3A27Z&sr=b&sp=r&rscd=attachment%3B+filename%3D21_Autoqueresuel_20240053402RESUELVEA_0_20260129161702575.pdf&rsct=application%2Fpdf&sig=5nfo4fIFj0epMsJByh9nVh0RpbkoQmsccWmi8rugaWY%3D
INFO:root:New doc: 25000234100020240151001 - https://sacsjsamai1.blob.core.windows.net/1100103/25000234100020240151001/26_Autoqueresuel_Niega_20240151001Autoaclar_0_20260129164144618.pdf?sv=2026-02-06&spr=https&se=2026-02-15T20%3A33%3A28Z&sr=b&sp=r&rscd=attachment%3B+filename%3D26_Autoqueresuel_Niega_20240151001Autoaclar_0_20260129164144618.pdf&rsct=application%2Fpdf&sig=WZraK%2FeCcL5c5mKOx9YITL7SL6ry02oWsx6LmKq650A%3D
INFO:root:New doc: 70001233300020250007901 - https://sacsjsamai1.blob.core.windows.net/1100103/70001233300020250007901/24_Autoqueresuel_2025079Resuelvesolic_0_20260129124331241.pdf?sv=2026-02-06&spr=https&se=2026-02-15T20%3A33%3A28Z&sr=b&sp=r&rscd=attachment%3B+filename%3D24_Autoqueresuel_2025079Resuelvesolic_0_20260129124331241.pdf&rsct=application%2Fpdf&sig=r%2BBHIV9vvTsswAm46C2bBWfTwSzbCblz5RZ%2BIk54zk0%3D
INFO:root:New doc: 76001233300020220035201 - https://sacsjsamai1.blob.core.windows.net/1100103/76001233300020220035201/3_Autoquedeclar_73364EJECUTIVOREMITE_0_20260129162518222.pdf?sv=2026-02-06&spr=https&se=2026-02-15T20%3A33%3A29Z&sr=b&sp=r&rscd=attachment%3B+filename%3D3_Autoquedeclar_73364EJECUTIVOREMITE_0_20260129162518222.pdf&rsct=application%2Fpdf&sig=cTLN9g%2BFyinkLVbYWv2QDnvXze5QXVJUnF7%2FZB9XL6o%3D
INFO:root:New doc: 11001031500020250753500 - https://sacsjsamai1.blob.core.windows.net/1100103/11001031500020250753500/24_Sentencia_1LMU20250753500IrmaS_0_20260129175704554.pdf?sv=2026-02-06&spr=https&se=2026-02-15T20%3A33%3A31Z&sr=b&sp=r&rscd=attachment%3B+filename%3D24_Sentencia_1LMU20250753500IrmaS_0_20260129175704554.pdf&rsct=application%2Fpdf&sig=%2BPE8GqZ40Y0iwzYO28W1sE9kdMLMJcngNSXsnWqU%2B8Y%3D
INFO:root:New doc: 11001031500020250769100 - https://sacsjsamai1.blob.core.windows.net/1100103/11001031500020250769100/19_Sentencia_6FLE20250769100MARIA_0_20260129161945840.pdf?sv=2026-02-06&spr=https&se=2026-02-15T20%3A33%3A32Z&sr=b&sp=r&rscd=attachment%3B+filename%3D19_Sentencia_6FLE20250769100MARIA_0_20260129161945840.pdf&rsct=application%2Fpdf&sig=wIkzTt1XCm8iAx8%2BeWze9DN5x5mO2i6TJyMZi22Hyow%3D
INFO:root:New doc: 11001031500020250785500 - https://sacsjsamai1.blob.core.windows.net/1100103/11001031500020250785500/31_Sentencia_Lizeth20250785500Tvs_0_20260129170733195.pdf?sv=2026-02-06&spr=https&se=2026-02-15T20%3A33%3A33Z&sr=b&sp=r&rscd=attachment%3B+filename%3D31_Sentencia_Lizeth20250785500Tvs_0_20260129170733195.pdf&rsct=application%2Fpdf&sig=OT8%2F%2BwNRFn74kG%2FQKDju1feBYykFyttCgPfxhTjxmdc%3D
INFO:root:New doc: 11001031500020250795400 - https://sacsjsamai1.blob.core.windows.net/1100103/11001031500020250795400/21_Sentencia_05110010315000202507_0_20260202083738580.pdf?sv=2026-02-06&spr=https&se=2026-02-15T20%3A33%3A34Z&sr=b&sp=r&rscd=attachment%3B+filename%3D21_Sentencia_05110010315000202507_0_20260202083738580.pdf&rsct=application%2Fpdf&sig=sXIlOe9twKQMl%2BZGSV3EZM0J7NiK%2FfJF4CXDPZLxipg%3D
INFO:root:New doc: 11001032800020250020600 - https://sacsjsamai1.blob.core.windows.net/1100103/11001032800020250020600/61_Autoqueresuel_20250020600Dignidady_0_20260129090953575.pdf?sv=2026-02-06&spr=https&se=2026-02-15T20%3A33%3A34Z&sr=b&sp=r&rscd=attachment%3B+filename%3D61_Autoqueresuel_20250020600Dignidady_0_20260129090953575.pdf&rsct=application%2Fpdf&sig=jeAU7mEmyptUWtheY3BrmuADT4XQ4KX8yF1RFmF3zoM%3D
